filepath,boxes
/content/face-images/2003/01/15/big/img_550.jpg,"[(0.53777778, 0.34444444, 0.28888889, 0.45333333)]"
/content/face-images/2002/08/14/big/img_662.jpg,"[(0.53777778, 0.24888889, 0.21777778, 0.29333333)]"
/content/face-images/2002/07/20/big/img_425.jpg,"[(0.56333333, 0.54111111, 0.14, 0.22888889), (0.80444444, 0.55666667, 0.17333333, 0.24666667)]"
/content/face-images/2002/08/30/big/img_18528.jpg,"[(0.55222222, 0.36777778, 0.38, 0.61555556)]"
/content/face-images/2002/07/26/big/img_611.jpg,"[(0.47888889, 0.32777778, 0.38444444, 0.51777778)]"
/content/face-images/2002/07/22/big/img_849.jpg,"[(0.51333333, 0.37666667, 0.31555556, 0.50888889)]"
/content/face-images/2002/08/07/big/img_1655.jpg,"[(0.47444444, 0.27333333, 0.29111111, 0.48)]"
/content/face-images/2002/08/21/big/img_638.jpg,"[(0.57555556, 0.38555556, 0.68444444, 1.14888889)]"
/content/face-images/2003/01/17/big/img_732.jpg,"[(0.47555556, 0.27666667, 0.19111111, 0.28222222), (0.40111111, 0.29444444, 0.11333333, 0.18), (0.7, 0.19444444, 0.16444444, 0.22)]"
/content/face-images/2003/01/01/big/img_496.jpg,"[(0.47222222, 0.26666667, 0.29555556, 0.40888889)]"
/content/face-images/2002/08/18/big/img_713.jpg,"[(0.48555556, 0.51555556, 0.22444444, 0.33777778), (0.73222222, 0.53777778, 0.27333333, 0.41777778)]"
/content/face-images/2002/08/08/big/img_109.jpg,"[(0.40222222, 0.18444444, 0.29333333, 0.4), (0.52666667, 0.43, 0.22222222, 0.32222222)]"
/content/face-images/2002/07/27/big/img_1008.jpg,"[(0.50111111, 0.16222222, 0.17555556, 0.25777778)]"
/content/face-images/2002/07/20/big/img_559.jpg,"[(0.74, 0.34111111, 0.24444444, 0.30888889)]"
/content/face-images/2002/08/16/big/img_699.jpg,"[(0.46333333, 0.38777778, 0.46, 0.65555556)]"
/content/face-images/2002/08/31/big/img_17702.jpg,"[(0.31111111, 0.34777778, 0.26222222, 0.34888889)]"
/content/face-images/2002/07/31/big/img_1013.jpg,"[(0.50333333, 0.35222222, 0.23333333, 0.34888889), (0.9, 0.30666667, 0.26666667, 0.38222222)]"
/content/face-images/2002/08/01/big/img_2027.jpg,"[(0.53, 0.23222222, 0.20222222, 0.31777778), (0.34555556, 0.37222222, 0.18444444, 0.25111111)]"
/content/face-images/2002/08/02/big/img_1001.jpg,"[(0.48222222, 0.42333333, 0.4, 0.68666667)]"
/content/face-images/2002/08/03/big/img_210.jpg,"[(0.26777778, 0.34, 0.12666667, 0.2), (0.52, 0.27444444, 0.16888889, 0.25111111)]"
/content/face-images/2002/08/01/big/img_2087.jpg,"[(0.52, 0.44222222, 0.52, 0.80888889)]"
/content/face-images/2003/01/14/big/img_199.jpg,"[(0.46666667, 0.35111111, 0.35555556, 0.53333333)]"
/content/face-images/2002/07/29/big/img_48.jpg,"[(0.49222222, 0.44666667, 0.42888889, 0.68888889)]"
/content/face-images/2002/07/19/big/img_727.jpg,"[(0.36333333, 0.36111111, 0.38, 0.40222222), (0.75888889, 0.48333333, 0.28222222, 0.39777778)]"
/content/face-images/2002/08/09/big/img_249.jpg,"[(0.35444444, 0.29, 0.25111111, 0.36666667)]"
/content/face-images/2002/08/04/big/img_632.jpg,"[(0.19111111, 0.20444444, 0.16888889, 0.25333333), (0.78333333, 0.26888889, 0.16222222, 0.23111111)]"
/content/face-images/2002/08/22/big/img_620.jpg,"[(0.39111111, 0.28222222, 0.29777778, 0.48), (0.7, 0.32888889, 0.28, 0.44)]"
/content/face-images/2003/01/01/big/img_457.jpg,"[(0.54333333, 0.39111111, 0.22, 0.33777778)]"
/content/face-images/2002/08/05/big/img_3223.jpg,"[(0.57222222, 0.30111111, 0.30888889, 0.49111111)]"
/content/face-images/2002/07/27/big/img_240.jpg,"[(0.64333333, 0.34777778, 0.15333333, 0.24666667)]"
/content/face-images/2002/07/25/big/img_797.jpg,"[(0.41333333, 0.14888889, 0.14666667, 0.23111111)]"
/content/face-images/2002/08/13/big/img_430.jpg,"[(0.39222222, 0.27222222, 0.20222222, 0.26), (0.66333333, 0.31666667, 0.20222222, 0.3)]"
/content/face-images/2002/07/25/big/img_615.jpg,"[(0.71222222, 0.15444444, 0.16222222, 0.24222222), (0.51444444, 0.71, 0.11777778, 0.19333333), (0.43444444, 0.18222222, 0.23333333, 0.32888889)]"
/content/face-images/2002/08/12/big/img_28.jpg,"[(0.64333333, 0.31666667, 0.22444444, 0.33111111), (0.30222222, 0.09777778, 0.08444444, 0.12888889)]"
/content/face-images/2002/07/30/big/img_220.jpg,"[(0.59333333, 0.41333333, 0.23555556, 0.34666667)]"
/content/face-images/2002/07/24/big/img_89.jpg,"[(0.32555556, 0.28888889, 0.22444444, 0.33333333), (0.60111111, 0.20555556, 0.22, 0.29111111)]"
/content/face-images/2002/08/21/big/img_357.jpg,"[(0.47333333, 0.35222222, 0.43111111, 0.57555556)]"
/content/face-images/2002/08/09/big/img_590.jpg,"[(0.16111111, 0.58222222, 0.28222222, 0.37333333), (0.46333333, 0.48, 0.28666667, 0.40444444), (0.66222222, 0.31444444, 0.31555556, 0.47333333)]"
/content/face-images/2003/01/13/big/img_525.jpg,"[(0.52777778, 0.20666667, 0.19777778, 0.28)]"
/content/face-images/2002/08/17/big/img_818.jpg,"[(0.5, 0.48555556, 0.63111111, 0.88222222)]"
/content/face-images/2003/01/02/big/img_7.jpg,"[(0.46777778, 0.19333333, 0.20666667, 0.33777778)]"
/content/face-images/2002/07/26/big/img_636.jpg,"[(0.44222222, 0.30222222, 0.26666667, 0.40888889)]"
/content/face-images/2003/01/13/big/img_1122.jpg,"[(0.35222222, 0.15666667, 0.15333333, 0.24666667)]"
/content/face-images/2002/07/23/big/img_810.jpg,"[(0.47444444, 0.34888889, 0.38444444, 0.59111111), (0.76, 0.12222222, 0.08444444, 0.10666667)]"
/content/face-images/2002/08/20/big/img_888.jpg,"[(0.53666667, 0.35111111, 0.19333333, 0.25333333)]"
/content/face-images/2002/07/27/big/img_3.jpg,"[(0.5, 0.40333333, 0.46222222, 0.66888889)]"
/content/face-images/2002/08/15/big/img_451.jpg,"[(0.51888889, 0.32333333, 0.62, 0.88222222)]"
/content/face-images/2002/09/02/big/img_15787.jpg,"[(0.12, 0.53444444, 0.18666667, 0.26444444), (0.51222222, 0.38444444, 0.17555556, 0.27555556), (0.85333333, 0.46444444, 0.18222222, 0.25333333)]"
/content/face-images/2002/07/31/big/img_281.jpg,"[(0.56666667, 0.41, 0.17333333, 0.28222222)]"
/content/face-images/2002/08/05/big/img_3274.jpg,"[(0.42888889, 0.17888889, 0.14666667, 0.22888889), (0.70777778, 0.20444444, 0.14, 0.21333333), (0.57, 0.24777778, 0.10888889, 0.13111111)]"
/content/face-images/2002/08/07/big/img_1254.jpg,"[(0.54888889, 0.30555556, 0.22666667, 0.34)]"
/content/face-images/2002/07/31/big/img_27.jpg,"[(0.47666667, 0.16444444, 0.16666667, 0.23555556)]"
/content/face-images/2002/08/01/big/img_1366.jpg,"[(0.05111111, 0.39333333, 0.04, 0.05777778), (0.19333333, 0.24444444, 0.13777778, 0.19555556), (0.47222222, 0.26222222, 0.11333333, 0.15111111), (0.54777778, 0.32888889, 0.04222222, 0.05777778), (0.78444444, 0.38888889, 0.18222222, 0.27111111), (0.93777778, 0.26444444, 0.02666667, 0.03555556)]"
/content/face-images/2002/07/30/big/img_182.jpg,"[(0.4, 0.27, 0.20888889, 0.37111111)]"
/content/face-images/2002/08/27/big/img_19690.jpg,"[(0.53777778, 0.37111111, 0.45333333, 0.64)]"
/content/face-images/2002/07/29/big/img_68.jpg,"[(0.27666667, 0.41555556, 0.31333333, 0.50666667)]"
/content/face-images/2002/08/23/big/img_754.jpg,"[(0.18888889, 0.43777778, 0.28, 0.37777778), (0.78444444, 0.43888889, 0.28888889, 0.38444444)]"
/content/face-images/2002/07/30/big/img_540.jpg,"[(0.43555556, 0.17111111, 0.17777778, 0.27111111)]"
/content/face-images/2002/08/27/big/img_20063.jpg,"[(0.35666667, 0.3, 0.19333333, 0.25777778), (0.62888889, 0.18555556, 0.17777778, 0.26888889)]"
/content/face-images/2002/08/14/big/img_471.jpg,"[(0.43555556, 0.26333333, 0.11555556, 0.20222222)]"
/content/face-images/2002/08/02/big/img_615.jpg,"[(0.25222222, 0.43222222, 0.33111111, 0.59333333), (0.73888889, 0.43222222, 0.3, 0.55777778)]"
/content/face-images/2002/07/30/big/img_186.jpg,"[(0.04222222, 0.27444444, 0.08444444, 0.11777778), (0.22444444, 0.26777778, 0.14666667, 0.21111111), (0.76444444, 0.31888889, 0.17333333, 0.23777778)]"
/content/face-images/2002/08/25/big/img_150.jpg,"[(0.33444444, 0.16555556, 0.19333333, 0.28222222), (0.51666667, 0.20777778, 0.20222222, 0.26888889)]"
/content/face-images/2002/07/27/big/img_626.jpg,"[(0.53666667, 0.28444444, 0.20222222, 0.28444444)]"
/content/face-images/2002/07/20/big/img_225.jpg,"[(0.48111111, 0.31888889, 0.22444444, 0.28666667), (0.26111111, 0.38666667, 0.15333333, 0.22222222)]"
/content/face-images/2003/01/15/big/img_1252.jpg,"[(0.48888889, 0.23666667, 0.20444444, 0.32222222)]"
/content/face-images/2002/07/19/big/img_367.jpg,"[(0.49777778, 0.23777778, 0.31111111, 0.44888889)]"
/content/face-images/2003/01/15/big/img_582.jpg,"[(0.36222222, 0.45888889, 0.19555556, 0.28666667)]"
/content/face-images/2002/08/09/big/img_572.jpg,"[(0.5, 0.39444444, 0.45777778, 0.67777778)]"
/content/face-images/2002/08/08/big/img_428.jpg,"[(0.28333333, 0.51222222, 0.29111111, 0.38), (0.56333333, 0.37222222, 0.30888889, 0.44666667)]"
/content/face-images/2003/01/15/big/img_639.jpg,"[(0.48222222, 0.42222222, 0.16444444, 0.24888889)]"
/content/face-images/2002/08/28/big/img_19245.jpg,"[(0.52, 0.41888889, 0.48, 0.74888889)]"
/content/face-images/2002/07/24/big/img_321.jpg,"[(0.53666667, 0.25222222, 0.27333333, 0.42444444)]"
/content/face-images/2002/08/02/big/img_662.jpg,"[(0.55, 0.16666667, 0.15333333, 0.25333333)]"
/content/face-images/2002/08/08/big/img_1033.jpg,"[(0.27666667, 0.19111111, 0.14444444, 0.21777778), (0.46888889, 0.31555556, 0.12, 0.19111111), (0.69, 0.20666667, 0.15333333, 0.22222222)]"
/content/face-images/2003/01/17/big/img_867.jpg,"[(0.36333333, 0.31222222, 0.20222222, 0.30444444), (0.55666667, 0.19666667, 0.09111111, 0.13111111)]"
/content/face-images/2002/07/22/big/img_652.jpg,"[(0.52333333, 0.13222222, 0.18444444, 0.24666667), (0.17888889, 0.42666667, 0.17111111, 0.22666667), (0.61777778, 0.45555556, 0.16, 0.24888889), (0.57444444, 0.67777778, 0.17555556, 0.27111111), (0.05888889, 0.33666667, 0.07777778, 0.20222222)]"
/content/face-images/2003/01/14/big/img_224.jpg,"[(0.40222222, 0.41222222, 0.13333333, 0.19333333), (0.27333333, 0.11666667, 0.05777778, 0.08222222), (0.39444444, 0.12, 0.05555556, 0.07111111), (0.24111111, 0.24222222, 0.06888889, 0.08444444), (0.25888889, 0.29222222, 0.06444444, 0.08666667), (0.38333333, 0.21222222, 0.06, 0.08666667), (0.23888889, 0.45888889, 0.06, 0.08222222), (0.27777778, 0.39222222, 0.07111111, 0.09555556), (0.49777778, 0.43666667, 0.06222222, 0.08222222), (0.15888889, 0.17222222, 0.05555556, 0.07777778)]"
/content/face-images/2002/08/18/big/img_49.jpg,"[(0.50888889, 0.37111111, 0.46666667, 0.64888889)]"
/content/face-images/2002/07/26/big/img_46.jpg,"[(0.39333333, 0.19222222, 0.16, 0.25111111), (0.74111111, 0.22333333, 0.18444444, 0.26)]"
/content/face-images/2002/08/31/big/img_18021.jpg,"[(0.27333333, 0.30888889, 0.16888889, 0.26222222), (0.71333333, 0.21444444, 0.17777778, 0.23777778)]"
/content/face-images/2002/07/25/big/img_151.jpg,"[(0.48555556, 0.20666667, 0.22, 0.35111111)]"
/content/face-images/2002/08/23/big/img_540.jpg,"[(0.58111111, 0.18222222, 0.22444444, 0.33777778), (0.44333333, 0.57333333, 0.17555556, 0.28), (0.61222222, 0.59555556, 0.16222222, 0.21333333), (0.14, 0.60333333, 0.14222222, 0.26)]"
/content/face-images/2002/08/25/big/img_693.jpg,"[(0.13888889, 0.44222222, 0.18, 0.24888889), (0.44222222, 0.37111111, 0.16, 0.27555556), (0.89555556, 0.37111111, 0.16444444, 0.25777778)]"
/content/face-images/2002/07/23/big/img_340.jpg,"[(0.23444444, 0.48777778, 0.42888889, 0.59777778), (0.63777778, 0.44666667, 0.46666667, 0.66222222)]"
/content/face-images/2002/07/28/big/img_117.jpg,"[(0.50888889, 0.27444444, 0.23111111, 0.38)]"
/content/face-images/2002/09/02/big/img_15768.jpg,"[(0.49888889, 0.18111111, 0.24222222, 0.34), (0.51222222, 0.79444444, 0.11333333, 0.15777778)]"
/content/face-images/2002/08/26/big/img_562.jpg,"[(0.48111111, 0.19111111, 0.28666667, 0.38222222)]"
/content/face-images/2002/07/24/big/img_480.jpg,"[(0.28555556, 0.41555556, 0.22444444, 0.36444444), (0.67333333, 0.32333333, 0.22666667, 0.34888889)]"
/content/face-images/2003/01/15/big/img_341.jpg,"[(0.37333333, 0.26555556, 0.26666667, 0.41111111), (0.55444444, 0.12333333, 0.11777778, 0.18888889)]"
/content/face-images/2002/08/10/big/img_783.jpg,"[(0.26444444, 0.47333333, 0.44, 0.64), (0.81444444, 0.48111111, 0.52222222, 0.65555556)]"
/content/face-images/2002/08/20/big/img_132.jpg,"[(0.21333333, 0.40333333, 0.14222222, 0.20666667), (0.63666667, 0.30666667, 0.23333333, 0.31111111)]"
/content/face-images/2003/01/14/big/img_370.jpg,"[(0.47888889, 0.27, 0.17555556, 0.27777778)]"
/content/face-images/2002/07/20/big/img_720.jpg,"[(0.47666667, 0.30333333, 0.17111111, 0.26)]"
/content/face-images/2002/08/03/big/img_144.jpg,"[(0.24333333, 0.27111111, 0.1, 0.13777778), (0.44888889, 0.19777778, 0.19555556, 0.32)]"
/content/face-images/2002/08/20/big/img_538.jpg,"[(0.49, 0.33222222, 0.32222222, 0.47333333)]"
/content/face-images/2002/08/01/big/img_1745.jpg,"[(0.52111111, 0.35666667, 0.38, 0.54)]"
/content/face-images/2002/08/11/big/img_683.jpg,"[(0.37555556, 0.49111111, 0.53333333, 0.76888889)]"
/content/face-images/2002/08/03/big/img_328.jpg,"[(0.47222222, 0.73777778, 0.29111111, 0.45777778)]"
/content/face-images/2002/08/10/big/img_793.jpg,"[(0.28777778, 0.31333333, 0.23333333, 0.33333333)]"
/content/face-images/2002/08/14/big/img_689.jpg,"[(0.47, 0.19444444, 0.16666667, 0.25555556), (0.68222222, 0.12888889, 0.16888889, 0.24444444)]"
/content/face-images/2002/08/02/big/img_162.jpg,"[(0.26111111, 0.28, 0.15333333, 0.22222222), (0.72, 0.34222222, 0.16, 0.24444444)]"
/content/face-images/2003/01/17/big/img_411.jpg,"[(0.21888889, 0.13777778, 0.19333333, 0.28888889), (0.58333333, 0.14777778, 0.18, 0.28222222), (0.77444444, 0.13666667, 0.19777778, 0.29555556)]"
/content/face-images/2002/07/31/big/img_361.jpg,"[(0.69333333, 0.48777778, 0.44888889, 0.68222222)]"
/content/face-images/2002/08/15/big/img_289.jpg,"[(0.55111111, 0.20777778, 0.23111111, 0.37111111)]"
/content/face-images/2002/08/08/big/img_254.jpg,"[(0.49, 0.47777778, 0.43777778, 0.76444444)]"
/content/face-images/2002/08/15/big/img_996.jpg,"[(0.51777778, 0.25111111, 0.18666667, 0.28444444), (0.75555556, 0.15666667, 0.17333333, 0.26)]"
/content/face-images/2002/08/20/big/img_785.jpg,"[(0.53, 0.30888889, 0.35777778, 0.53333333)]"
/content/face-images/2002/07/24/big/img_511.jpg,"[(0.51111111, 0.49333333, 0.16444444, 0.24888889), (0.80555556, 0.57444444, 0.18888889, 0.29555556), (0.70333333, 0.40333333, 0.16222222, 0.25111111), (0.18444444, 0.32333333, 0.13333333, 0.22), (0.39888889, 0.21, 0.11777778, 0.16666667), (0.80555556, 0.25222222, 0.15777778, 0.23333333), (0.15222222, 0.60888889, 0.18444444, 0.29777778), (0.93777778, 0.24222222, 0.10222222, 0.14666667), (0.08777778, 0.18666667, 0.07777778, 0.10222222), (0.58555556, 0.22, 0.10888889, 0.14222222)]"
/content/face-images/2002/08/06/big/img_2614.jpg,"[(0.26, 0.34, 0.23111111, 0.33333333), (0.56333333, 0.27888889, 0.20666667, 0.29111111), (0.71333333, 0.35555556, 0.22666667, 0.36888889)]"
/content/face-images/2002/08/29/big/img_18733.jpg,"[(0.19444444, 0.52888889, 0.16222222, 0.24888889), (0.95111111, 0.64666667, 0.06222222, 0.09777778)]"
/content/face-images/2002/08/17/big/img_78.jpg,"[(0.35555556, 0.30777778, 0.26666667, 0.45555556)]"
/content/face-images/2002/07/30/big/img_378.jpg,"[(0.45777778, 0.4, 0.29333333, 0.44888889)]"
/content/face-images/2002/08/31/big/img_17947.jpg,"[(0.21333333, 0.33111111, 0.18666667, 0.26666667), (0.52888889, 0.48222222, 0.15111111, 0.23111111), (0.77111111, 0.46111111, 0.15111111, 0.23777778)]"
/content/face-images/2002/08/26/big/img_88.jpg,"[(0.44111111, 0.16333333, 0.17555556, 0.26888889), (0.30666667, 0.75555556, 0.13777778, 0.17777778)]"
/content/face-images/2002/07/30/big/img_558.jpg,"[(0.52666667, 0.42666667, 0.38222222, 0.51555556)]"
/content/face-images/2002/08/02/big/img_67.jpg,"[(0.42111111, 0.19444444, 0.17111111, 0.28666667)]"
/content/face-images/2003/01/14/big/img_325.jpg,"[(0.53222222, 0.36111111, 0.32222222, 0.49555556)]"
/content/face-images/2002/07/29/big/img_1357.jpg,"[(0.49777778, 0.34333333, 0.20444444, 0.30444444)]"
/content/face-images/2002/07/19/big/img_391.jpg,"[(0.51666667, 0.38222222, 0.39777778, 0.58666667)]"
/content/face-images/2002/07/30/big/img_307.jpg,"[(0.51555556, 0.30777778, 0.30222222, 0.53111111)]"
/content/face-images/2003/01/13/big/img_219.jpg,"[(0.47333333, 0.31333333, 0.21333333, 0.32444444)]"
/content/face-images/2002/07/24/big/img_807.jpg,"[(0.26555556, 0.26666667, 0.47333333, 0.71555556), (0.63888889, 0.49333333, 0.43777778, 0.64)]"
/content/face-images/2002/08/23/big/img_543.jpg,"[(0.32, 0.26111111, 0.17333333, 0.24666667)]"
/content/face-images/2002/08/29/big/img_18620.jpg,"[(0.45, 0.15333333, 0.15333333, 0.22222222)]"
/content/face-images/2002/07/22/big/img_769.jpg,"[(0.48777778, 0.46333333, 0.52666667, 0.75777778)]"
/content/face-images/2002/08/26/big/img_503.jpg,"[(0.47222222, 0.41777778, 0.30444444, 0.44888889)]"
/content/face-images/2002/07/30/big/img_78.jpg,"[(0.50111111, 0.31555556, 0.34, 0.51111111)]"
/content/face-images/2002/08/14/big/img_1036.jpg,"[(0.35444444, 0.46888889, 0.28666667, 0.43555556), (0.68555556, 0.44888889, 0.24222222, 0.38666667)]"
/content/face-images/2002/08/09/big/img_58.jpg,"[(0.42666667, 0.16777778, 0.15111111, 0.24666667)]"
/content/face-images/2002/07/24/big/img_616.jpg,"[(0.40333333, 0.54777778, 0.38888889, 0.53111111), (0.72333333, 0.27666667, 0.31333333, 0.48222222)]"
/content/face-images/2002/08/02/big/img_464.jpg,"[(0.37444444, 0.23222222, 0.21111111, 0.36666667)]"
/content/face-images/2002/07/26/big/img_576.jpg,"[(0.01222222, 0.34555556, 0.06, 0.08666667), (0.21444444, 0.34666667, 0.11777778, 0.16444444), (0.35555556, 0.31444444, 0.08888889, 0.13555556), (0.37666667, 0.59222222, 0.14, 0.14), (0.59888889, 0.25333333, 0.18444444, 0.28), (0.79, 0.32555556, 0.04222222, 0.06), (0.97333333, 0.32555556, 0.03111111, 0.04666667)]"
/content/face-images/2002/07/22/big/img_273.jpg,"[(0.48888889, 0.42666667, 0.37333333, 0.49333333)]"
/content/face-images/2003/01/16/big/img_470.jpg,"[(0.17555556, 0.37222222, 0.17333333, 0.20666667)]"
/content/face-images/2002/07/29/big/img_329.jpg,"[(0.56888889, 0.33888889, 0.35555556, 0.61111111)]"
/content/face-images/2002/07/30/big/img_1086.jpg,"[(0.27444444, 0.23111111, 0.14444444, 0.22666667), (0.63888889, 0.23444444, 0.15777778, 0.19777778)]"
/content/face-images/2002/07/31/big/img_353.jpg,"[(0.51888889, 0.42444444, 0.34888889, 0.59111111)]"
/content/face-images/2002/09/02/big/img_15275.jpg,"[(0.54333333, 0.31, 0.26888889, 0.42444444), (0.32666667, 0.78555556, 0.11111111, 0.15777778), (0.03444444, 0.77333333, 0.10444444, 0.13777778)]"
/content/face-images/2003/01/17/big/img_555.jpg,"[(0.47111111, 0.36444444, 0.41777778, 0.60444444)]"
/content/face-images/2002/08/26/big/img_212.jpg,"[(0.45333333, 0.47333333, 0.46222222, 0.59111111)]"
/content/face-images/2002/08/01/big/img_1692.jpg,"[(0.31777778, 0.21777778, 0.29777778, 0.39555556), (0.29444444, 0.72222222, 0.28666667, 0.39555556), (0.69111111, 0.24444444, 0.29333333, 0.43111111), (0.71444444, 0.72555556, 0.27777778, 0.38888889)]"
/content/face-images/2003/01/15/big/img_600.jpg,"[(0.53222222, 0.61222222, 0.23333333, 0.36666667)]"
/content/face-images/2002/07/29/big/img_825.jpg,"[(0.64555556, 0.39444444, 0.23777778, 0.36666667)]"
/content/face-images/2002/08/08/big/img_68.jpg,"[(0.16444444, 0.34666667, 0.19555556, 0.27555556), (0.53555556, 0.42111111, 0.16444444, 0.25111111), (0.85777778, 0.46333333, 0.15111111, 0.19333333)]"
/content/face-images/2002/08/10/big/img_719.jpg,"[(0.47555556, 0.35111111, 0.4, 0.56444444), (0.14222222, 0.04666667, 0.17333333, 0.28444444)]"
/content/face-images/2002/07/31/big/img_636.jpg,"[(0.23222222, 0.43666667, 0.1, 0.16666667), (0.44555556, 0.33222222, 0.12666667, 0.18444444), (0.83888889, 0.34444444, 0.18888889, 0.28444444)]"
/content/face-images/2002/07/29/big/img_325.jpg,"[(0.52666667, 0.42888889, 0.19555556, 0.26666667), (0.84, 0.45, 0.14222222, 0.23777778)]"
/content/face-images/2002/07/21/big/img_515.jpg,"[(0.32888889, 0.18111111, 0.17777778, 0.25111111)]"
/content/face-images/2002/07/22/big/img_705.jpg,"[(0.21888889, 0.35555556, 0.21555556, 0.33333333), (0.78666667, 0.33333333, 0.20888889, 0.33333333), (0.39, 0.41111111, 0.18444444, 0.22222222)]"
/content/face-images/2003/01/13/big/img_818.jpg,"[(0.55333333, 0.30111111, 0.23555556, 0.38)]"
/content/face-images/2002/08/09/big/img_486.jpg,"[(0.49666667, 0.33222222, 0.33555556, 0.54444444)]"
/content/face-images/2002/08/22/big/img_141.jpg,"[(0.48444444, 0.29666667, 0.17777778, 0.29111111), (0.09666667, 0.66111111, 0.10888889, 0.16222222), (0.25444444, 0.29222222, 0.07333333, 0.10444444)]"
/content/face-images/2002/07/22/big/img_303.jpg,"[(0.42111111, 0.30888889, 0.34444444, 0.54222222)]"
/content/face-images/2002/08/09/big/img_393.jpg,"[(0.57444444, 0.40444444, 0.27777778, 0.40444444)]"
/content/face-images/2002/07/29/big/img_963.jpg,"[(0.58555556, 0.35111111, 0.28666667, 0.44444444)]"
/content/face-images/2002/08/02/big/img_1215.jpg,"[(0.53111111, 0.30111111, 0.37777778, 0.53111111)]"
/content/face-images/2002/08/19/big/img_674.jpg,"[(0.47444444, 0.12555556, 0.13555556, 0.21555556)]"
/content/face-images/2002/08/12/big/img_690.jpg,"[(0.39666667, 0.54, 0.34888889, 0.48444444)]"
/content/face-images/2002/08/21/big/img_637.jpg,"[(0.50333333, 0.31, 0.26888889, 0.46888889)]"
/content/face-images/2002/08/21/big/img_841.jpg,"[(0.83111111, 0.35111111, 0.25777778, 0.37777778)]"
/content/face-images/2002/08/24/big/img_71.jpg,"[(0.30888889, 0.32333333, 0.20888889, 0.33555556), (0.98888889, 0.37555556, 0.13333333, 0.19555556)]"
/content/face-images/2002/07/25/big/img_596.jpg,"[(0.37333333, 0.22888889, 0.36, 0.48444444), (0.7, 0.61888889, 0.35555556, 0.50444444)]"
/content/face-images/2002/07/24/big/img_864.jpg,"[(0.27888889, 0.34777778, 0.19777778, 0.32222222), (0.60333333, 0.19222222, 0.19777778, 0.30888889)]"
/content/face-images/2002/08/18/big/img_293.jpg,"[(0.26222222, 0.4, 0.15111111, 0.25333333)]"
/content/face-images/2003/01/14/big/img_657.jpg,"[(0.49888889, 0.21555556, 0.22888889, 0.34222222)]"
/content/face-images/2002/08/15/big/img_411.jpg,"[(0.40777778, 0.15444444, 0.19333333, 0.26888889)]"
/content/face-images/2002/08/16/big/img_348.jpg,"[(0.48, 0.38777778, 0.24, 0.39777778)]"
/content/face-images/2002/08/05/big/img_3157.jpg,"[(0.46111111, 0.33, 0.20222222, 0.31333333)]"
/content/face-images/2002/07/20/big/img_663.jpg,"[(0.27333333, 0.12666667, 0.16888889, 0.25333333), (0.56333333, 0.26444444, 0.27777778, 0.44), (0.18555556, 0.59333333, 0.12666667, 0.24444444), (0.86222222, 0.11111111, 0.15555556, 0.23555556)]"
/content/face-images/2003/01/13/big/img_654.jpg,"[(0.48, 0.46444444, 0.54666667, 0.77333333)]"
/content/face-images/2003/01/16/big/img_433.jpg,"[(0.62111111, 0.35666667, 0.13111111, 0.20666667)]"
/content/face-images/2002/08/30/big/img_18200.jpg,"[(0.07444444, 0.28, 0.12666667, 0.19555556), (0.09555556, 0.66888889, 0.11111111, 0.17333333), (0.32777778, 0.47666667, 0.10888889, 0.16666667), (0.50555556, 0.45222222, 0.18888889, 0.29555556), (0.64222222, 0.43888889, 0.11111111, 0.17111111), (0.89666667, 0.25555556, 0.12222222, 0.18666667)]"
/content/face-images/2002/08/12/big/img_226.jpg,"[(0.34222222, 0.36444444, 0.18666667, 0.28888889), (0.44888889, 0.44, 0.13333333, 0.20444444), (0.84111111, 0.37777778, 0.19777778, 0.27555556)]"
/content/face-images/2003/01/16/big/img_491.jpg,"[(0.72, 0.39444444, 0.21333333, 0.32666667)]"
/content/face-images/2002/08/08/big/img_666.jpg,"[(0.23111111, 0.44333333, 0.22222222, 0.36222222), (0.76333333, 0.47888889, 0.22888889, 0.32222222)]"
/content/face-images/2002/07/19/big/img_576.jpg,"[(0.61888889, 0.40555556, 0.23333333, 0.32666667), (0.36777778, 0.14, 0.11333333, 0.12), (0.24777778, 0.47888889, 0.24222222, 0.36666667), (0.16444444, 0.23333333, 0.2, 0.32), (0.83555556, 0.47333333, 0.06222222, 0.08888889), (0.49222222, 0.39222222, 0.07333333, 0.09555556)]"
/content/face-images/2003/01/15/big/img_776.jpg,"[(0.52222222, 0.37555556, 0.46666667, 0.60888889)]"
/content/face-images/2003/01/16/big/img_899.jpg,"[(0.37888889, 0.31555556, 0.14444444, 0.20888889), (0.72111111, 0.33222222, 0.13555556, 0.19777778), (0.10888889, 0.46666667, 0.04, 0.06222222)]"
/content/face-images/2002/07/19/big/img_397.jpg,"[(0.46777778, 0.43, 0.43777778, 0.66888889)]"
/content/face-images/2002/08/14/big/img_44.jpg,"[(0.33666667, 0.44888889, 0.31777778, 0.65777778), (0.70777778, 0.34888889, 0.39333333, 0.55555556)]"
/content/face-images/2003/01/15/big/img_762.jpg,"[(0.44444444, 0.66444444, 0.28444444, 0.42666667), (0.66444444, 0.61888889, 0.26222222, 0.42444444)]"
/content/face-images/2002/08/02/big/img_982.jpg,"[(0.51666667, 0.31777778, 0.29111111, 0.44888889)]"
